MSH	ensembl_id	lApprovedUS.EU	Phase.Latest	First.Added	Inactive	symbol
Premenstrual Dysphoric Disorder	ENSG00000108576	FALSE	Preclinical	2008-08-28	TRUE	SLC6A4
Premenstrual Dysphoric Disorder	ENSG00000142319	FALSE	Preclinical	2008-08-28	TRUE	SLC6A3
Premenstrual Dysphoric Disorder	ENSG00000166148	FALSE	unknown	2006-07-10	TRUE	AVPR1A
Premenstrual Syndrome	ENSG00000082175	TRUE	Approved	1996-07-15	TRUE	PGR
Premenstrual Syndrome	ENSG00000091831	TRUE	Approved	2009-01-12	TRUE	ESR1
Premenstrual Syndrome	ENSG00000108576	TRUE	Approved	2001-10-16	TRUE	SLC6A4
Premenstrual Syndrome	ENSG00000142319	FALSE	Preclinical	2008-08-28	TRUE	SLC6A3
Premenstrual Syndrome	ENSG00000147246	FALSE	unknown	2001-10-16	TRUE	HTR2C
Premenstrual Syndrome	ENSG00000166148	FALSE	unknown	2006-07-10	TRUE	AVPR1A
Presbyopia	ENSG00000133019	FALSE	Phase II Clinical Trial	2017-05-19	FALSE	CHRM3
Presbyopia	ENSG00000180720	FALSE	Phase II Clinical Trial	2017-05-19	FALSE	CHRM4
Pressure Ulcer	ENSG00000026508	FALSE	Approved	NA	FALSE	CD44
Pressure Ulcer	ENSG00000077782	FALSE	Approved	NA	FALSE	FGFR1
Pressure Ulcer	ENSG00000100311	FALSE	unknown	2006-11-15	TRUE	PDGFB
Pressure Ulcer	ENSG00000100453	FALSE	Preclinical	2013-03-08	TRUE	GZMB
Pressure Ulcer	ENSG00000113721	FALSE	unknown	2010-04-09	TRUE	PDGFRB
Pressure Ulcer	ENSG00000113749	FALSE	unknown	NA	TRUE	HRH2
Pressure Ulcer	ENSG00000117601	FALSE	Preclinical	2012-04-28	TRUE	SERPINC1
Pressure Ulcer	ENSG00000126218	FALSE	Preclinical	2012-04-28	TRUE	F10
Pressure Ulcer	ENSG00000160013	FALSE	unknown	NA	TRUE	PTGIR
Pressure Ulcer	ENSG00000180210	FALSE	Preclinical	2012-04-28	TRUE	F2
Pressure Ulcer	ENSG00000197632	FALSE	unknown	NA	TRUE	SERPINB2
Primary Myelofibrosis	ENSG00000004487	FALSE	Preclinical	2015-12-10	FALSE	KDM1A
Primary Myelofibrosis	ENSG00000044524	FALSE	Phase II Clinical Trial	2004-03-23	FALSE	EPHA3
Primary Myelofibrosis	ENSG00000080824	FALSE	Phase I Clinical Trial	2017-04-27	FALSE	HSP90AA1
Primary Myelofibrosis	ENSG00000096968	TRUE	Approved	2006-10-23	TRUE	JAK2
Primary Myelofibrosis	ENSG00000102755	FALSE	Phase II Clinical Trial	1994-03-15	TRUE	FLT1
Primary Myelofibrosis	ENSG00000105810	FALSE	Phase I Clinical Trial	2009-12-10	FALSE	CDK6
Primary Myelofibrosis	ENSG00000113083	FALSE	Preclinical	2018-01-23	FALSE	LOX
Primary Myelofibrosis	ENSG00000115008	FALSE	unknown	2009-12-07	TRUE	IL1A
Primary Myelofibrosis	ENSG00000115590	FALSE	Phase II Clinical Trial	1997-05-15	FALSE	IL1R2
Primary Myelofibrosis	ENSG00000115758	FALSE	Phase II Clinical Trial	1994-03-15	TRUE	ODC1
Primary Myelofibrosis	ENSG00000116478	FALSE	Phase II Clinical Trial	2003-12-09	FALSE	HDAC1
Primary Myelofibrosis	ENSG00000121879	FALSE	Phase I Clinical Trial	2008-11-24	FALSE	PIK3CA
Primary Myelofibrosis	ENSG00000122025	FALSE	Pre-registration	2007-01-10	FALSE	FLT3
Primary Myelofibrosis	ENSG00000128602	FALSE	Phase II Clinical Trial	2004-07-21	TRUE	SMO
Primary Myelofibrosis	ENSG00000131238	FALSE	Phase II Clinical Trial	1994-03-15	TRUE	PPT1
Primary Myelofibrosis	ENSG00000132703	FALSE	Phase II Clinical Trial	2009-07-24	FALSE	APCS
Primary Myelofibrosis	ENSG00000134013	FALSE	Phase II Clinical Trial	2010-07-29	TRUE	LOXL2
Primary Myelofibrosis	ENSG00000135446	FALSE	Phase I Clinical Trial	2009-12-10	FALSE	CDK4
Primary Myelofibrosis	ENSG00000136997	FALSE	Phase II Clinical Trial	2012-09-20	FALSE	MYC
Primary Myelofibrosis	ENSG00000139567	FALSE	Phase II Clinical Trial	2009-01-15	FALSE	ACVRL1
Primary Myelofibrosis	ENSG00000143384	FALSE	Phase I Clinical Trial	1999-10-20	TRUE	MCL1
Primary Myelofibrosis	ENSG00000156508	FALSE	Phase II Clinical Trial	1994-03-15	TRUE	EEF1A1
Primary Myelofibrosis	ENSG00000157404	FALSE	Pre-registration	2007-06-15	FALSE	KIT
Primary Myelofibrosis	ENSG00000159110	FALSE	Phase II Clinical Trial	2007-07-31	FALSE	IFNAR2
Primary Myelofibrosis	ENSG00000160712	FALSE	Phase II Clinical Trial	1997-05-15	FALSE	IL6R
Primary Myelofibrosis	ENSG00000162434	TRUE	Approved	2006-11-24	TRUE	JAK1
Primary Myelofibrosis	ENSG00000165025	FALSE	Phase II Clinical Trial	2014-08-20	FALSE	SYK
Primary Myelofibrosis	ENSG00000165731	FALSE	Preclinical	2007-01-10	FALSE	RET
Primary Myelofibrosis	ENSG00000168036	FALSE	Phase II Clinical Trial	2011-03-05	FALSE	CTNNB1
Primary Myelofibrosis	ENSG00000171552	FALSE	Phase II Clinical Trial	2006-12-15	FALSE	BCL2L1
Primary Myelofibrosis	ENSG00000171608	FALSE	Phase II Clinical Trial	2004-01-20	TRUE	PIK3CD
Primary Myelofibrosis	ENSG00000171791	FALSE	Phase II Clinical Trial	1999-10-20	TRUE	BCL2
Primary Myelofibrosis	ENSG00000182578	FALSE	Pre-registration	2007-06-15	FALSE	CSF1R
Primary Myelofibrosis	ENSG00000185291	FALSE	Phase II Clinical Trial	2007-03-13	FALSE	IL3RA
Primary Myelofibrosis	ENSG00000196591	FALSE	Phase II Clinical Trial	2003-12-09	FALSE	HDAC2
Primary Myelofibrosis	ENSG00000275302	FALSE	Phase I Clinical Trial	2004-01-20	FALSE	CCL4
Primary Myelofibrosis	ENSG00000277632	FALSE	Phase I Clinical Trial	2004-01-20	FALSE	CCL3
Proctitis	ENSG00000065989	FALSE	Phase II Clinical Trial	2005-05-24	FALSE	PDE4A
Proctitis	ENSG00000073756	FALSE	Phase III Clinical Trial	1993-05-15	TRUE	PTGS2
Proctitis	ENSG00000095303	FALSE	Phase III Clinical Trial	1993-05-15	TRUE	PTGS1
Proctitis	ENSG00000113580	TRUE	Approved	2004-07-24	FALSE	NR3C1
Progeria	ENSG00000168522	FALSE	unknown	1997-06-15	TRUE	FNTA
Prostatic Hyperplasia	ENSG00000067182	FALSE	unknown	NA	TRUE	TNFRSF1A
Prostatic Hyperplasia	ENSG00000073756	FALSE	Preclinical	2001-09-24	TRUE	PTGS2
Prostatic Hyperplasia	ENSG00000091831	FALSE	unknown	2000-02-09	TRUE	ESR1
Prostatic Hyperplasia	ENSG00000095303	FALSE	Preclinical	2001-09-24	TRUE	PTGS1
Prostatic Hyperplasia	ENSG00000102468	FALSE	Preclinical	NA	TRUE	HTR2A
Prostatic Hyperplasia	ENSG00000103175	FALSE	Preclinical	1993-11-15	TRUE	WFDC1
Prostatic Hyperplasia	ENSG00000106633	FALSE	Phase III Clinical Trial	2004-08-17	TRUE	GCK
Prostatic Hyperplasia	ENSG00000108828	FALSE	Preclinical	2011-04-30	TRUE	VAT1
Prostatic Hyperplasia	ENSG00000109163	FALSE	Phase III Clinical Trial	1993-05-15	TRUE	GNRHR
Prostatic Hyperplasia	ENSG00000111424	FALSE	Preclinical	2002-03-27	TRUE	VDR
Prostatic Hyperplasia	ENSG00000112062	FALSE	unknown	NA	TRUE	MAPK14
Prostatic Hyperplasia	ENSG00000120907	TRUE	Approved	1992-06-15	TRUE	ADRA1A
Prostatic Hyperplasia	ENSG00000132671	FALSE	Preclinical	2001-07-26	TRUE	SSTR4
Prostatic Hyperplasia	ENSG00000133019	TRUE	Approved	2005-08-10	TRUE	CHRM3
Prostatic Hyperplasia	ENSG00000136160	FALSE	Preclinical	1999-09-22	TRUE	EDNRB
Prostatic Hyperplasia	ENSG00000137869	FALSE	Preclinical	1993-08-15	TRUE	CYP19A1
Prostatic Hyperplasia	ENSG00000138039	FALSE	unknown	1996-02-15	TRUE	LHCGR
Prostatic Hyperplasia	ENSG00000138735	TRUE	Approved	1991-09-15	TRUE	PDE5A
Prostatic Hyperplasia	ENSG00000139874	FALSE	Preclinical	2001-07-26	TRUE	SSTR1
Prostatic Hyperplasia	ENSG00000140009	FALSE	Phase II Clinical Trial	2004-07-20	TRUE	ESR2
Prostatic Hyperplasia	ENSG00000142515	FALSE	Phase III Clinical Trial	2005-01-01	FALSE	KLK3
Prostatic Hyperplasia	ENSG00000144481	FALSE	unknown	2001-05-01	TRUE	TRPM8
Prostatic Hyperplasia	ENSG00000145545	TRUE	Approved	1989-08-15	TRUE	SRD5A1
Prostatic Hyperplasia	ENSG00000147246	FALSE	Preclinical	NA	TRUE	HTR2C
Prostatic Hyperplasia	ENSG00000148795	FALSE	Preclinical	1992-10-15	TRUE	CYP17A1
Prostatic Hyperplasia	ENSG00000150594	FALSE	Preclinical	1992-06-15	TRUE	ADRA2A
Prostatic Hyperplasia	ENSG00000151617	FALSE	Preclinical	1999-09-22	TRUE	EDNRA
Prostatic Hyperplasia	ENSG00000153956	FALSE	unknown	2011-07-13	TRUE	CACNA2D1
Prostatic Hyperplasia	ENSG00000160191	FALSE	Phase II Clinical Trial	2010-10-19	TRUE	PDE9A
Prostatic Hyperplasia	ENSG00000164270	FALSE	unknown	1998-08-15	TRUE	HTR4
Prostatic Hyperplasia	ENSG00000164362	FALSE	Phase II Clinical Trial	2002-06-26	FALSE	TERT
Prostatic Hyperplasia	ENSG00000169083	TRUE	Approved	1990-02-15	TRUE	AR
Prostatic Hyperplasia	ENSG00000170214	FALSE	Preclinical	1992-06-15	TRUE	ADRA1B
Prostatic Hyperplasia	ENSG00000171873	FALSE	Phase II Clinical Trial	1992-06-15	TRUE	ADRA1D
Prostatic Hyperplasia	ENSG00000181072	FALSE	Phase I Clinical Trial	2005-08-10	TRUE	CHRM2
Prostatic Hyperplasia	ENSG00000184160	FALSE	Preclinical	1992-06-15	TRUE	ADRA2C
Prostatic Hyperplasia	ENSG00000198121	FALSE	Preclinical	2016-11-17	TRUE	LPAR1
Prostatic Hyperplasia	ENSG00000198400	FALSE	unknown	NA	TRUE	NTRK1
Prostatic Hyperplasia	ENSG00000274286	FALSE	Preclinical	1992-06-15	TRUE	ADRA2B
Prostatic Hyperplasia	ENSG00000277893	TRUE	Approved	1994-01-15	TRUE	SRD5A2
Prostatic Neoplasms	ENSG00000003402	FALSE	Phase II Clinical Trial	1998-11-15	TRUE	CFLAR
Prostatic Neoplasms	ENSG00000004468	FALSE	Phase II Clinical Trial	2008-02-12	FALSE	CD38
Prostatic Neoplasms	ENSG00000004487	FALSE	Preclinical	NA	FALSE	KDM1A
Prostatic Neoplasms	ENSG00000005339	FALSE	Preclinical	2015-11-06	FALSE	CREBBP
Prostatic Neoplasms	ENSG00000006283	FALSE	Preclinical	2008-04-02	TRUE	CACNA1G
Prostatic Neoplasms	ENSG00000006327	FALSE	Phase I Clinical Trial	2008-03-17	TRUE	TNFRSF12A
Prostatic Neoplasms	ENSG00000007062	FALSE	Preclinical	2017-09-25	FALSE	PROM1
Prostatic Neoplasms	ENSG00000010810	FALSE	Phase III Clinical Trial	2004-07-20	TRUE	FYN
Prostatic Neoplasms	ENSG00000011422	FALSE	Preclinical	2005-04-26	TRUE	PLAUR
Prostatic Neoplasms	ENSG00000014257	TRUE	Approved	1997-10-15	TRUE	ACPP
Prostatic Neoplasms	ENSG00000019186	FALSE	Phase I Clinical Trial	2005-07-22	TRUE	CYP24A1
Prostatic Neoplasms	ENSG00000019991	FALSE	Phase II Clinical Trial	2005-04-26	TRUE	HGF
Prostatic Neoplasms	ENSG00000023445	FALSE	Preclinical	2002-07-03	TRUE	BIRC3
Prostatic Neoplasms	ENSG00000026508	FALSE	Preclinical	1992-09-15	TRUE	CD44
Prostatic Neoplasms	ENSG00000030582	FALSE	Preclinical	2004-02-24	TRUE	GRN
Prostatic Neoplasms	ENSG00000037280	FALSE	Phase III Clinical Trial	1994-06-15	TRUE	FLT4
Prostatic Neoplasms	ENSG00000039068	FALSE	Preclinical	2015-08-27	TRUE	CDH1
Prostatic Neoplasms	ENSG00000041982	FALSE	Phase II Clinical Trial	2007-06-05	TRUE	TNC
Prostatic Neoplasms	ENSG00000043591	FALSE	Phase II Clinical Trial	2007-01-23	TRUE	ADRB1
Prostatic Neoplasms	ENSG00000050165	FALSE	Phase II Clinical Trial	2010-07-26	FALSE	DKK3
Prostatic Neoplasms	ENSG00000051180	FALSE	Phase I Clinical Trial	2004-10-05	TRUE	RAD51
Prostatic Neoplasms	ENSG00000051382	FALSE	Phase II Clinical Trial	2005-12-01	TRUE	PIK3CB
Prostatic Neoplasms	ENSG00000057252	FALSE	Preclinical	2017-03-31	FALSE	SOAT1
Prostatic Neoplasms	ENSG00000063176	FALSE	Preclinical	2006-06-05	FALSE	SPHK2
Prostatic Neoplasms	ENSG00000063660	FALSE	Preclinical	2014-09-02	FALSE	GPC1
Prostatic Neoplasms	ENSG00000065361	FALSE	Phase I Clinical Trial	1994-09-15	TRUE	ERBB3
Prostatic Neoplasms	ENSG00000066468	FALSE	Phase II Clinical Trial	2003-07-22	TRUE	FGFR2
Prostatic Neoplasms	ENSG00000068028	FALSE	Preclinical	2012-10-22	TRUE	RASSF1
Prostatic Neoplasms	ENSG00000068078	FALSE	Phase III Clinical Trial	2003-07-22	TRUE	FGFR3
Prostatic Neoplasms	ENSG00000070018	FALSE	Preclinical	2012-01-13	TRUE	LRP6
Prostatic Neoplasms	ENSG00000070501	FALSE	unknown	1996-08-15	TRUE	POLB
Prostatic Neoplasms	ENSG00000072274	FALSE	Preclinical	2011-10-27	TRUE	TFRC
Prostatic Neoplasms	ENSG00000073008	FALSE	Preclinical	2004-12-07	TRUE	PVR
Prostatic Neoplasms	ENSG00000073756	FALSE	Phase II Clinical Trial	1998-08-15	TRUE	PTGS2
Prostatic Neoplasms	ENSG00000074266	FALSE	Phase II Clinical Trial	2016-06-25	FALSE	EED
Prostatic Neoplasms	ENSG00000075213	FALSE	Preclinical	2011-10-27	TRUE	SEMA3A
Prostatic Neoplasms	ENSG00000075891	FALSE	Preclinical	2011-09-22	FALSE	PAX2
Prostatic Neoplasms	ENSG00000076706	FALSE	Preclinical	2003-02-27	TRUE	MCAM
Prostatic Neoplasms	ENSG00000077238	FALSE	Phase I Clinical Trial	1996-06-15	TRUE	IL4R
Prostatic Neoplasms	ENSG00000077498	FALSE	unknown	2002-02-27	TRUE	TYR
Prostatic Neoplasms	ENSG00000077782	FALSE	Phase II Clinical Trial	2003-07-22	TRUE	FGFR1
Prostatic Neoplasms	ENSG00000078098	FALSE	Phase I Clinical Trial	NA	FALSE	FAP
Prostatic Neoplasms	ENSG00000079385	FALSE	Preclinical	1997-06-15	TRUE	CEACAM1
Prostatic Neoplasms	ENSG00000080824	FALSE	Phase II Clinical Trial	2005-01-07	TRUE	HSP90AA1
Prostatic Neoplasms	ENSG00000082175	FALSE	Phase II Clinical Trial	NA	FALSE	PGR
Prostatic Neoplasms	ENSG00000082781	FALSE	Phase II Clinical Trial	2001-11-05	TRUE	ITGB5
Prostatic Neoplasms	ENSG00000082898	FALSE	Phase II Clinical Trial	2012-06-02	FALSE	XPO1
Prostatic Neoplasms	ENSG00000085063	FALSE	Preclinical	2007-03-06	TRUE	CD59
Prostatic Neoplasms	ENSG00000085276	FALSE	Preclinical	2014-07-03	TRUE	MECOM
Prostatic Neoplasms	ENSG00000085563	FALSE	Preclinical	1994-04-15	TRUE	ABCB1
Prostatic Neoplasms	ENSG00000086205	FALSE	Phase III Clinical Trial	1996-07-15	TRUE	FOLH1
Prostatic Neoplasms	ENSG00000087245	FALSE	unknown	1997-06-15	TRUE	MMP2
Prostatic Neoplasms	ENSG00000087586	FALSE	Phase II Clinical Trial	2004-11-19	TRUE	AURKA
Prostatic Neoplasms	ENSG00000089685	FALSE	Phase II Clinical Trial	2002-04-29	TRUE	BIRC5
Prostatic Neoplasms	ENSG00000089692	FALSE	Preclinical	2004-06-08	TRUE	LAG3
Prostatic Neoplasms	ENSG00000090339	FALSE	Phase III Clinical Trial	2004-07-19	FALSE	ICAM1
Prostatic Neoplasms	ENSG00000090932	FALSE	Phase II Clinical Trial	2013-07-20	FALSE	DLL3
Prostatic Neoplasms	ENSG00000091409	FALSE	Preclinical	2002-07-12	TRUE	ITGA6
Prostatic Neoplasms	ENSG00000091831	TRUE	Approved	1993-04-15	TRUE	ESR1
Prostatic Neoplasms	ENSG00000094631	FALSE	Preclinical	2016-10-27	TRUE	HDAC6
Prostatic Neoplasms	ENSG00000095303	FALSE	Phase II Clinical Trial	1998-08-15	TRUE	PTGS1
Prostatic Neoplasms	ENSG00000095596	FALSE	Preclinical	2004-03-29	TRUE	CYP26A1
Prostatic Neoplasms	ENSG00000096968	FALSE	Phase II Clinical Trial	1999-03-17	TRUE	JAK2
Prostatic Neoplasms	ENSG00000096996	FALSE	Phase I Clinical Trial	2014-09-23	FALSE	IL12RB1
Prostatic Neoplasms	ENSG00000097007	FALSE	Phase II Clinical Trial	1999-03-17	TRUE	ABL1
Prostatic Neoplasms	ENSG00000099250	FALSE	unknown	2008-09-09	TRUE	NRP1
Prostatic Neoplasms	ENSG00000100300	FALSE	unknown	2003-09-12	TRUE	TSPO
Prostatic Neoplasms	ENSG00000100311	FALSE	unknown	1994-06-15	TRUE	PDGFB
Prostatic Neoplasms	ENSG00000100380	FALSE	Phase I Clinical Trial	NA	FALSE	ST13
Prostatic Neoplasms	ENSG00000100393	FALSE	Preclinical	2015-11-06	FALSE	EP300
Prostatic Neoplasms	ENSG00000100429	FALSE	Phase II Clinical Trial	2006-05-08	FALSE	HDAC10
Prostatic Neoplasms	ENSG00000100644	FALSE	Preclinical	1997-04-15	TRUE	HIF1A
Prostatic Neoplasms	ENSG00000100823	FALSE	unknown	2007-02-13	TRUE	APEX1
Prostatic Neoplasms	ENSG00000100985	FALSE	Phase II Clinical Trial	1997-06-15	TRUE	MMP9
Prostatic Neoplasms	ENSG00000101017	FALSE	Phase II Clinical Trial	2006-11-10	TRUE	CD40
Prostatic Neoplasms	ENSG00000101266	FALSE	Phase I Clinical Trial	2007-05-23	TRUE	CSNK2A1
Prostatic Neoplasms	ENSG00000101412	FALSE	Phase I Clinical Trial	2007-11-12	FALSE	E2F1
Prostatic Neoplasms	ENSG00000101846	FALSE	Phase II Clinical Trial	2000-03-15	TRUE	STS
Prostatic Neoplasms	ENSG00000101868	FALSE	Phase III Clinical Trial	1996-03-15	TRUE	POLA1
Prostatic Neoplasms	ENSG00000101951	FALSE	Preclinical	1999-01-15	TRUE	PAGE4
Prostatic Neoplasms	ENSG00000101966	FALSE	Phase II Clinical Trial	1998-11-15	TRUE	XIAP
Prostatic Neoplasms	ENSG00000102096	FALSE	Preclinical	2006-11-29	TRUE	PIM2
Prostatic Neoplasms	ENSG00000102755	FALSE	Phase III Clinical Trial	1994-03-15	TRUE	FLT1
Prostatic Neoplasms	ENSG00000102967	FALSE	unknown	1994-12-15	TRUE	DHODH
Prostatic Neoplasms	ENSG00000103175	FALSE	Preclinical	1993-11-15	TRUE	WFDC1
Prostatic Neoplasms	ENSG00000103222	FALSE	Preclinical	1994-04-15	TRUE	ABCC1
Prostatic Neoplasms	ENSG00000103855	FALSE	Phase I Clinical Trial	2010-11-22	FALSE	CD276
Prostatic Neoplasms	ENSG00000104365	FALSE	Preclinical	NA	FALSE	IKBKB
Prostatic Neoplasms	ENSG00000104763	FALSE	Preclinical	NA	TRUE	ASAH1
Prostatic Neoplasms	ENSG00000104827	FALSE	unknown	1996-02-15	TRUE	CGB3
Prostatic Neoplasms	ENSG00000105146	FALSE	Phase II Clinical Trial	2004-11-19	TRUE	AURKC
Prostatic Neoplasms	ENSG00000105329	FALSE	Preclinical	2003-04-10	TRUE	TGFB1
Prostatic Neoplasms	ENSG00000105388	FALSE	Phase I Clinical Trial	2007-02-28	TRUE	CEACAM5
Prostatic Neoplasms	ENSG00000105707	FALSE	Preclinical	2001-12-19	TRUE	HPN
Prostatic Neoplasms	ENSG00000105810	FALSE	Phase I Clinical Trial	1996-05-15	TRUE	CDK6
Prostatic Neoplasms	ENSG00000105851	FALSE	Phase I Clinical Trial	2003-09-05	TRUE	PIK3CG
Prostatic Neoplasms	ENSG00000105976	FALSE	Phase III Clinical Trial	2001-12-18	TRUE	MET
Prostatic Neoplasms	ENSG00000106128	FALSE	Preclinical	2013-01-22	TRUE	GHRHR
Prostatic Neoplasms	ENSG00000106211	FALSE	Phase II Clinical Trial	2005-04-26	FALSE	HSPB1
Prostatic Neoplasms	ENSG00000106462	FALSE	Phase I Clinical Trial	2015-04-01	FALSE	EZH2
Prostatic Neoplasms	ENSG00000106799	FALSE	Phase I Clinical Trial	2003-09-17	FALSE	TGFBR1
Prostatic Neoplasms	ENSG00000106991	FALSE	Phase II Clinical Trial	2006-05-01	FALSE	ENG
Prostatic Neoplasms	ENSG00000107562	FALSE	unknown	2003-04-10	TRUE	CXCL12
Prostatic Neoplasms	ENSG00000107854	FALSE	Preclinical	2012-04-23	FALSE	TNKS2
Prostatic Neoplasms	ENSG00000108443	FALSE	Phase I Clinical Trial	2003-03-20	TRUE	RPS6KB1
Prostatic Neoplasms	ENSG00000108679	FALSE	Preclinical	2014-07-22	FALSE	LGALS3BP
Prostatic Neoplasms	ENSG00000108691	FALSE	Phase II Clinical Trial	NA	TRUE	CCL2
Prostatic Neoplasms	ENSG00000108786	FALSE	Preclinical	2004-09-16	TRUE	HSD17B1
Prostatic Neoplasms	ENSG00000108821	FALSE	unknown	2005-05-13	TRUE	COL1A1
Prostatic Neoplasms	ENSG00000109163	TRUE	Approved	1989-08-15	TRUE	GNRHR
Prostatic Neoplasms	ENSG00000109320	FALSE	Phase I Clinical Trial	1997-11-15	TRUE	NFKB1
Prostatic Neoplasms	ENSG00000109471	FALSE	unknown	1995-05-15	TRUE	IL2
Prostatic Neoplasms	ENSG00000110195	FALSE	Preclinical	2008-08-29	TRUE	FOLR1
Prostatic Neoplasms	ENSG00000111142	FALSE	Preclinical	2011-07-21	FALSE	METAP2
Prostatic Neoplasms	ENSG00000111424	FALSE	Phase II Clinical Trial	1991-09-15	TRUE	VDR
Prostatic Neoplasms	ENSG00000111679	FALSE	unknown	2005-08-19	TRUE	PTPN6
Prostatic Neoplasms	ENSG00000112062	FALSE	Preclinical	2008-05-23	FALSE	MAPK14
Prostatic Neoplasms	ENSG00000112096	FALSE	Preclinical	2007-06-08	TRUE	SOD2
Prostatic Neoplasms	ENSG00000112715	FALSE	Phase III Clinical Trial	1993-05-15	TRUE	VEGFA
Prostatic Neoplasms	ENSG00000113070	FALSE	Phase I Clinical Trial	2004-02-04	FALSE	HBEGF
Prostatic Neoplasms	ENSG00000113302	FALSE	unknown	2001-10-02	TRUE	IL12B
Prostatic Neoplasms	ENSG00000113328	FALSE	unknown	2003-08-05	TRUE	CCNG1
Prostatic Neoplasms	ENSG00000113494	FALSE	Phase I Clinical Trial	2009-12-10	TRUE	PRLR
Prostatic Neoplasms	ENSG00000113520	FALSE	Preclinical	2011-10-27	TRUE	IL4
Prostatic Neoplasms	ENSG00000113575	FALSE	Preclinical	2007-08-17	TRUE	PPP2CA
Prostatic Neoplasms	ENSG00000113580	FALSE	Preclinical	2013-12-19	FALSE	NR3C1
Prostatic Neoplasms	ENSG00000113721	FALSE	Phase III Clinical Trial	2008-09-16	FALSE	PDGFRB
Prostatic Neoplasms	ENSG00000113749	FALSE	unknown	2008-06-03	TRUE	HRH2
Prostatic Neoplasms	ENSG00000113916	FALSE	Preclinical	2017-04-13	FALSE	BCL6
Prostatic Neoplasms	ENSG00000114378	FALSE	Phase I Clinical Trial	NA	FALSE	HYAL1
Prostatic Neoplasms	ENSG00000115053	FALSE	Phase I Clinical Trial	2003-03-13	TRUE	NCL
Prostatic Neoplasms	ENSG00000115107	FALSE	Preclinical	2000-11-07	TRUE	STEAP3
Prostatic Neoplasms	ENSG00000115221	FALSE	Phase II Clinical Trial	2002-11-26	TRUE	ITGB6
Prostatic Neoplasms	ENSG00000115414	FALSE	Phase II Clinical Trial	2004-02-11	TRUE	FN1
Prostatic Neoplasms	ENSG00000115457	FALSE	Preclinical	2003-03-19	TRUE	IGFBP2
Prostatic Neoplasms	ENSG00000115461	FALSE	Preclinical	2003-03-19	TRUE	IGFBP5
Prostatic Neoplasms	ENSG00000115758	FALSE	unknown	1994-03-15	TRUE	ODC1
Prostatic Neoplasms	ENSG00000116014	FALSE	Phase I Clinical Trial	2008-02-04	TRUE	KISS1R
Prostatic Neoplasms	ENSG00000116478	FALSE	Phase II Clinical Trial	1994-12-15	TRUE	HDAC1
Prostatic Neoplasms	ENSG00000116815	FALSE	Phase III Clinical Trial	NA	FALSE	CD58
Prostatic Neoplasms	ENSG00000117525	FALSE	Phase II Clinical Trial	2008-10-30	FALSE	F3
Prostatic Neoplasms	ENSG00000117560	FALSE	Preclinical	1999-09-16	TRUE	FASLG
Prostatic Neoplasms	ENSG00000117601	FALSE	Phase III Clinical Trial	NA	TRUE	SERPINC1
Prostatic Neoplasms	ENSG00000117632	FALSE	unknown	2008-07-04	TRUE	STMN1
Prostatic Neoplasms	ENSG00000118137	FALSE	unknown	2005-07-04	TRUE	APOA1
Prostatic Neoplasms	ENSG00000118181	FALSE	Preclinical	2017-12-04	FALSE	RPS25
Prostatic Neoplasms	ENSG00000118520	FALSE	Preclinical	2007-10-09	FALSE	ARG1
Prostatic Neoplasms	ENSG00000119888	FALSE	Phase II Clinical Trial	1991-12-15	TRUE	EPCAM
Prostatic Neoplasms	ENSG00000120156	FALSE	Phase III Clinical Trial	2001-12-18	FALSE	TEK
Prostatic Neoplasms	ENSG00000120217	FALSE	Phase III Clinical Trial	2011-06-20	FALSE	CD274
Prostatic Neoplasms	ENSG00000120659	FALSE	Preclinical	2009-11-02	TRUE	TNFSF11
Prostatic Neoplasms	ENSG00000120885	FALSE	Phase II Clinical Trial	2001-12-07	TRUE	CLU
Prostatic Neoplasms	ENSG00000120889	FALSE	Preclinical	1997-04-15	TRUE	TNFRSF10B
Prostatic Neoplasms	ENSG00000121594	FALSE	Phase III Clinical Trial	NA	FALSE	CD80
Prostatic Neoplasms	ENSG00000121807	FALSE	Preclinical	2005-08-08	TRUE	CCR2
Prostatic Neoplasms	ENSG00000121858	FALSE	Phase II Clinical Trial	2009-06-03	FALSE	TNFSF10
Prostatic Neoplasms	ENSG00000121879	FALSE	Phase II Clinical Trial	1992-08-15	TRUE	PIK3CA
Prostatic Neoplasms	ENSG00000121966	FALSE	Phase I Clinical Trial	2000-06-06	TRUE	CXCR4
Prostatic Neoplasms	ENSG00000122025	FALSE	Phase III Clinical Trial	1994-06-15	TRUE	FLT3
Prostatic Neoplasms	ENSG00000122194	FALSE	Preclinical	2001-07-24	TRUE	PLG
Prostatic Neoplasms	ENSG00000122861	FALSE	unknown	1999-03-10	TRUE	PLAU
Prostatic Neoplasms	ENSG00000123143	FALSE	Preclinical	2007-10-23	TRUE	PKN1
Prostatic Neoplasms	ENSG00000123374	FALSE	Phase I Clinical Trial	2005-03-14	TRUE	CDK2
Prostatic Neoplasms	ENSG00000125498	FALSE	Phase I Clinical Trial	2011-03-02	FALSE	KIR2DL1
Prostatic Neoplasms	ENSG00000126010	FALSE	Preclinical	1994-07-15	TRUE	GRPR
Prostatic Neoplasms	ENSG00000126218	FALSE	Phase III Clinical Trial	NA	TRUE	F10
